,year,month,day,hours,counts,hours2,Wday,Wnight,Tday,Tnight,WDFday,WDFnight,avgT,week,isFestival,dayFestival,isWork,firstWork,lastWork
1257,2014,10,22,11,2232,121,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1258,2014,10,22,12,1557,144,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1259,2014,10,22,13,2006,169,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1260,2014,10,22,14,2194,196,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1261,2014,10,22,15,2304,225,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1262,2014,10,22,16,2858,256,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1263,2014,10,22,17,3770,289,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1264,2014,10,22,18,3922,324,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1265,2014,10,22,19,2035,361,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1266,2014,10,22,20,1282,400,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1267,2014,10,22,21,1279,441,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1268,2014,10,23,6,1497,36,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1269,2014,10,23,7,4824,49,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1270,2014,10,23,8,5572,64,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1271,2014,10,23,9,3722,81,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1272,2014,10,23,10,2669,100,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1273,2014,10,23,11,2386,121,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1274,2014,10,23,12,1633,144,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1275,2014,10,23,13,2033,169,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1276,2014,10,23,14,2181,196,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1277,2014,10,23,15,2562,225,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1278,2014,10,23,16,2838,256,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1279,2014,10,23,17,3827,289,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1280,2014,10,23,18,3784,324,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1281,2014,10,23,19,2068,361,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1282,2014,10,23,20,1313,400,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1283,2014,10,23,21,1749,441,2,2,6,4,1,1,5.0,4,0,0,1,4,2
1284,2014,10,24,6,1689,36,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1285,2014,10,24,7,4472,49,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1286,2014,10,24,8,5491,64,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1287,2014,10,24,9,3671,81,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1288,2014,10,24,10,3041,100,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1289,2014,10,24,11,2477,121,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1290,2014,10,24,12,1798,144,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1291,2014,10,24,13,2256,169,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1292,2014,10,24,14,2388,196,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1293,2014,10,24,15,2804,225,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1294,2014,10,24,16,3037,256,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1295,2014,10,24,17,4313,289,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1296,2014,10,24,18,4391,324,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1297,2014,10,24,19,2030,361,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1298,2014,10,24,20,1702,400,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1299,2014,10,24,21,1636,441,2,2,5,4,1,1,4.5,5,0,0,1,5,1
1300,2014,10,25,6,1077,36,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1301,2014,10,25,7,2847,49,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1302,2014,10,25,8,4167,64,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1303,2014,10,25,9,3913,81,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1304,2014,10,25,10,3213,100,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1305,2014,10,25,11,2963,121,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1306,2014,10,25,12,2534,144,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1307,2014,10,25,13,2975,169,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1308,2014,10,25,14,2896,196,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1309,2014,10,25,15,2397,225,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1310,2014,10,25,16,2993,256,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1311,2014,10,25,17,2973,289,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1312,2014,10,25,18,2350,324,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1313,2014,10,25,19,1964,361,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1314,2014,10,25,20,1643,400,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1315,2014,10,25,21,1585,441,2,2,6,4,1,1,5.0,6,0,0,0,0,0
1316,2014,10,26,6,779,36,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1317,2014,10,26,7,2095,49,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1318,2014,10,26,8,3298,64,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1319,2014,10,26,9,3490,81,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1320,2014,10,26,10,3184,100,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1321,2014,10,26,11,2814,121,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1322,2014,10,26,12,2437,144,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1323,2014,10,26,13,3012,169,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1324,2014,10,26,14,3000,196,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1325,2014,10,26,15,2742,225,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1326,2014,10,26,16,2521,256,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1327,2014,10,26,17,3166,289,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1328,2014,10,26,18,2513,324,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1329,2014,10,26,19,2067,361,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1330,2014,10,26,20,1797,400,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1331,2014,10,26,21,1535,441,2,2,6,4,1,1,5.0,7,0,0,0,0,0
1332,2014,10,27,6,1834,36,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1333,2014,10,27,7,4821,49,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1334,2014,10,27,8,5395,64,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1335,2014,10,27,9,3983,81,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1336,2014,10,27,10,2784,100,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1337,2014,10,27,11,2360,121,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1338,2014,10,27,12,1698,144,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1339,2014,10,27,13,1618,169,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1340,2014,10,27,14,1917,196,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1341,2014,10,27,15,2301,225,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1342,2014,10,27,16,2749,256,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1343,2014,10,27,17,4037,289,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1344,2014,10,27,18,3638,324,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1345,2014,10,27,19,1862,361,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1346,2014,10,27,20,1341,400,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1347,2014,10,27,21,1277,441,1,2,6,4,1,1,5.0,1,0,0,1,1,5
1348,2014,10,28,6,1664,36,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1349,2014,10,28,7,4759,49,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1350,2014,10,28,8,5524,64,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1351,2014,10,28,9,4007,81,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1352,2014,10,28,10,2916,100,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1353,2014,10,28,11,2403,121,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1354,2014,10,28,12,1773,144,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1355,2014,10,28,13,2079,169,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1356,2014,10,28,14,2347,196,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1357,2014,10,28,15,2025,225,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1358,2014,10,28,16,2998,256,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1359,2014,10,28,17,3904,289,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1360,2014,10,28,18,4076,324,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1361,2014,10,28,19,1828,361,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1362,2014,10,28,20,1538,400,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1363,2014,10,28,21,1398,441,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1364,2014,10,29,6,1898,36,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1365,2014,10,29,7,4899,49,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1366,2014,10,29,8,5408,64,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1367,2014,10,29,9,3709,81,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1368,2014,10,29,10,3030,100,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1369,2014,10,29,11,2274,121,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1370,2014,10,29,12,1801,144,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1371,2014,10,29,13,2049,169,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1372,2014,10,29,14,2173,196,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1373,2014,10,29,15,2622,225,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1374,2014,10,29,16,3020,256,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1375,2014,10,29,17,4184,289,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1376,2014,10,29,18,4411,324,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1377,2014,10,29,19,1981,361,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1378,2014,10,29,20,1567,400,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1379,2014,10,29,21,1476,441,2,1,6,4,1,1,5.0,3,0,0,1,3,3
1380,2014,10,30,6,1949,36,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1381,2014,10,30,7,4626,49,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1382,2014,10,30,8,5238,64,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1383,2014,10,30,9,3966,81,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1384,2014,10,30,10,2883,100,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1385,2014,10,30,11,2373,121,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1386,2014,10,30,12,1958,144,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1387,2014,10,30,13,2325,169,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1388,2014,10,30,14,2438,196,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1389,2014,10,30,15,2477,225,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1390,2014,10,30,16,3096,256,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1391,2014,10,30,17,4549,289,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1392,2014,10,30,18,4029,324,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1393,2014,10,30,19,2089,361,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1394,2014,10,30,20,1531,400,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1395,2014,10,30,21,1470,441,1,1,6,4,1,1,5.0,4,0,0,1,4,2
1396,2014,10,31,6,1750,36,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1397,2014,10,31,7,4728,49,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1398,2014,10,31,8,5748,64,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1399,2014,10,31,9,4064,81,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1400,2014,10,31,10,2936,100,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1401,2014,10,31,11,2307,121,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1402,2014,10,31,12,1803,144,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1403,2014,10,31,13,2161,169,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1404,2014,10,31,14,2220,196,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1405,2014,10,31,15,2257,225,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1406,2014,10,31,16,3054,256,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1407,2014,10,31,17,4010,289,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1408,2014,10,31,18,3868,324,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1409,2014,10,31,19,2330,361,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1410,2014,10,31,20,1882,400,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1411,2014,10,31,21,1493,441,1,1,6,4,1,1,5.0,5,0,0,1,5,1
1412,2014,11,1,6,1098,36,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1413,2014,11,1,7,2700,49,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1414,2014,11,1,8,4380,64,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1415,2014,11,1,9,4041,81,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1416,2014,11,1,10,3447,100,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1417,2014,11,1,11,3095,121,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1418,2014,11,1,12,2627,144,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1419,2014,11,1,13,2939,169,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1420,2014,11,1,14,2983,196,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1421,2014,11,1,15,2739,225,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1422,2014,11,1,16,2944,256,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1423,2014,11,1,17,3166,289,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1424,2014,11,1,18,2821,324,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1425,2014,11,1,19,2137,361,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1426,2014,11,1,20,1887,400,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1427,2014,11,1,21,1426,441,1,2,6,4,1,1,5.0,6,0,0,0,0,0
1428,2014,11,2,6,938,36,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1429,2014,11,2,7,2186,49,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1430,2014,11,2,8,3104,64,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1431,2014,11,2,9,3458,81,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1432,2014,11,2,10,3122,100,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1433,2014,11,2,11,2894,121,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1434,2014,11,2,12,2493,144,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1435,2014,11,2,13,2871,169,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1436,2014,11,2,14,2905,196,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1437,2014,11,2,15,2740,225,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1438,2014,11,2,16,2942,256,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1439,2014,11,2,17,3003,289,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1440,2014,11,2,18,2863,324,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1441,2014,11,2,19,1847,361,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1442,2014,11,2,20,1645,400,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1443,2014,11,2,21,1342,441,2,2,5,3,3,3,4.0,7,0,0,0,0,0
1444,2014,11,3,6,1889,36,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1445,2014,11,3,7,5626,49,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1446,2014,11,3,8,5799,64,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1447,2014,11,3,9,3931,81,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1448,2014,11,3,10,2945,100,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1449,2014,11,3,11,2138,121,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1450,2014,11,3,12,1646,144,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1451,2014,11,3,13,1867,169,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1452,2014,11,3,14,2265,196,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1453,2014,11,3,15,2450,225,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1454,2014,11,3,16,3144,256,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1455,2014,11,3,17,4349,289,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1456,2014,11,3,18,4143,324,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1457,2014,11,3,19,2055,361,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1458,2014,11,3,20,1284,400,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1459,2014,11,3,21,1317,441,2,2,5,3,1,1,4.0,1,0,0,1,1,5
1460,2014,11,4,6,1770,36,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1461,2014,11,4,7,4620,49,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1462,2014,11,4,8,5510,64,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1463,2014,11,4,9,3797,81,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1464,2014,11,4,10,2973,100,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1465,2014,11,4,11,2323,121,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1466,2014,11,4,12,1785,144,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1467,2014,11,4,13,1987,169,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1468,2014,11,4,14,2279,196,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1469,2014,11,4,15,2505,225,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1470,2014,11,4,16,2886,256,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1471,2014,11,4,17,3879,289,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1472,2014,11,4,18,3998,324,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1473,2014,11,4,19,1926,361,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1474,2014,11,4,20,1466,400,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1475,2014,11,4,21,1310,441,2,2,5,3,1,1,4.0,2,0,0,1,2,4
1476,2014,11,5,6,1631,36,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1477,2014,11,5,7,4501,49,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1478,2014,11,5,8,5457,64,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1479,2014,11,5,9,3964,81,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1480,2014,11,5,10,2953,100,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1481,2014,11,5,11,2045,121,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1482,2014,11,5,12,1863,144,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1483,2014,11,5,13,2012,169,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1484,2014,11,5,14,2176,196,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1485,2014,11,5,15,2470,225,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1486,2014,11,5,16,2797,256,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1487,2014,11,5,17,4041,289,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1488,2014,11,5,18,3690,324,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1489,2014,11,5,19,2001,361,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1490,2014,11,5,20,1345,400,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1491,2014,11,5,21,1319,441,2,3,5,4,1,1,4.5,3,0,0,1,3,3
1492,2014,11,6,6,1286,36,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1493,2014,11,6,7,4182,49,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1494,2014,11,6,8,4858,64,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1495,2014,11,6,9,3007,81,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1496,2014,11,6,10,2185,100,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1497,2014,11,6,11,1690,121,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1498,2014,11,6,12,1440,144,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1499,2014,11,6,13,1785,169,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1500,2014,11,6,14,1764,196,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1501,2014,11,6,15,2210,225,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1502,2014,11,6,16,2845,256,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1503,2014,11,6,17,3875,289,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1504,2014,11,6,18,3941,324,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1505,2014,11,6,19,1937,361,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1506,2014,11,6,20,1336,400,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1507,2014,11,6,21,1525,441,2,2,5,4,1,1,4.5,4,0,0,1,4,2
1508,2014,11,7,6,1599,36,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1509,2014,11,7,7,4624,49,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1510,2014,11,7,8,4901,64,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1511,2014,11,7,9,3336,81,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1512,2014,11,7,10,2649,100,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1513,2014,11,7,11,1839,121,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1514,2014,11,7,12,1867,144,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1515,2014,11,7,13,1897,169,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1516,2014,11,7,14,2293,196,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1517,2014,11,7,15,2479,225,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1518,2014,11,7,16,3222,256,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1519,2014,11,7,17,4157,289,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1520,2014,11,7,18,4235,324,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1521,2014,11,7,19,2217,361,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1522,2014,11,7,20,1738,400,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1523,2014,11,7,21,1396,441,3,3,4,3,1,1,3.5,5,0,0,1,5,1
1524,2014,11,8,6,705,36,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1525,2014,11,8,7,2046,49,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1526,2014,11,8,8,3023,64,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1527,2014,11,8,9,3019,81,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1528,2014,11,8,10,2739,100,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1529,2014,11,8,11,2403,121,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1530,2014,11,8,12,2426,144,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1531,2014,11,8,13,2495,169,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1532,2014,11,8,14,2762,196,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1533,2014,11,8,15,2406,225,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1534,2014,11,8,16,2724,256,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1535,2014,11,8,17,3052,289,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1536,2014,11,8,18,2525,324,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1537,2014,11,8,19,1885,361,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1538,2014,11,8,20,1656,400,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1539,2014,11,8,21,1463,441,3,2,4,3,1,1,3.5,6,0,0,0,0,0
1540,2014,11,9,6,757,36,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1541,2014,11,9,7,1982,49,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1542,2014,11,9,8,2861,64,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1543,2014,11,9,9,3268,81,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1544,2014,11,9,10,3159,100,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1545,2014,11,9,11,2734,121,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1546,2014,11,9,12,2604,144,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1547,2014,11,9,13,2700,169,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1548,2014,11,9,14,3094,196,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1549,2014,11,9,15,2846,225,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1550,2014,11,9,16,3035,256,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1551,2014,11,9,17,3228,289,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1552,2014,11,9,18,2465,324,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1553,2014,11,9,19,2082,361,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1554,2014,11,9,20,1707,400,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1555,2014,11,9,21,1377,441,2,2,4,3,1,1,3.5,7,0,0,0,0,0
1556,2014,11,10,6,1617,36,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1557,2014,11,10,7,4815,49,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1558,2014,11,10,8,5446,64,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1559,2014,11,10,9,3936,81,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1560,2014,11,10,10,3056,100,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1561,2014,11,10,11,2229,121,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1562,2014,11,10,12,1698,144,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1563,2014,11,10,13,2147,169,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1564,2014,11,10,14,2313,196,2,3,4,3,1,1,3.5,1,0,0,1,1,5
1565,2014,11,10,15,2611,225,2,3,4,3,1,1,3.5,1,0,0,1,1,5
